epoch	batch	iter	loss	loss_cls	loss_box	OBOA	MAE	MAEP	MAEN	lr
1	1	1	4.440489292144775	1.2868279218673706	3.1536614894866943	1.0	0.3200483236714975	0.3200483236714975	0.09514169382591087	5e-05
1	2	2	5.3318047523498535	1.397825837135315	3.933978796005249	0.0	0.47500002083333337	0.47500002083333337	0.26562498437500004	5e-05
1	3	3	4.572388648986816	1.233264684677124	3.3391242027282715	0.0	0.27380953571428557	0.27380953571428557	0.1324073888888888	5e-05
1	4	4	3.6221442222595215	1.220099925994873	2.4020442962646484	1.0	0.30832475033733564	1.052728948840049	0.30832475033733564	5e-05
1	5	5	4.255800247192383	1.1757080554962158	3.080091953277588	1.0	0.05912696560846564	0.21089326840958597	0.05912696560846564	5e-05
1	6	6	3.6714489459991455	1.160015344619751	2.5114336013793945	1.0	0.18681322527472544	0.18681322527472544	0.5309589730081048	5e-05
1	7	7	3.4294025897979736	1.0112459659576416	2.418156623840332	0.0	0.3966548109647705	0.5794514015101999	0.3966548109647705	5e-05
1	8	8	4.382794380187988	1.211895227432251	3.1708991527557373	0.0	2.1500000624999998	2.1500000624999998	0.27212559053140106	5e-05
1	9	9	3.2686617374420166	1.0438086986541748	2.224853038787842	1.0	0.05299561886868087	0.05299561886868087	0.10370369417989433	5e-05
1	10	10	4.26602029800415	1.0858676433563232	3.180152654647827	0.0	0.7838235919117649	0.7838235919117649	0.22790577485919114	5e-05
1	11	11	4.52392578125	1.2675116062164307	3.2564139366149902	1.0	0.016750768064182298	0.2592949030448719	0.016750768064182298	5e-05
1	12	12	2.9738707542419434	1.053645372390747	1.9202253818511963	1.0	1.999999987845058e-08	1.999999987845058e-08	0.3333333157894738	5e-05
1	13	13	3.0744025707244873	0.9793577194213867	2.0950448513031006	1.0	0.19318184090909085	0.19318184090909085	0.11428570000000011	5e-05
1	14	14	2.9438600540161133	0.9156335592269897	2.028226613998413	1.0	0.2965686066176471	0.25000004166666673	0.2965686066176471	5e-05
1	15	15	3.496333122253418	1.169817566871643	2.3265156745910645	1.0	0.04563492757936505	0.04563492757936505	0.1325031835887612	5e-05
1	16	16	3.862165689468384	0.8949098587036133	2.9672558307647705	1.0	0.30277780000000004	0.30277780000000004	0.31642510688405806	5e-05
1	17	17	3.349412441253662	1.1982498168945312	2.151162624359131	0.0	0.39792613560728035	0.39792613560728035	0.13004076443559884	5e-05
1	18	18	2.1368408203125	0.8487149477005005	1.288125991821289	0.0	5.90000005	5.90000005	0.017241362068965538	5e-05
1	19	19	2.087507724761963	0.9498249292373657	1.1376826763153076	0.0	0.9524853976608186	0.9524853976608186	0.341463406504065	5e-05
1	20	20	3.0450448989868164	1.1060149669647217	1.9390299320220947	1.0	0.05882354411764701	0.05882354411764701	0.14786966624895584	5e-05
1	21	21	2.5578367710113525	0.8801332712173462	1.6777034997940063	1.0	3.571428575099844e-08	3.571428575099844e-08	0.29838708870967745	5e-05
1	22	22	3.0189836025238037	0.834686279296875	2.1842973232269287	1.0	0.36162713639490884	0.36162713639490884	0.33333332958801504	5e-05
1	23	23	2.8712801933288574	0.8233437538146973	2.04793643951416	1.0	3.846153839859312e-08	3.846153839859312e-08	0.10683183707575172	5e-05
1	24	24	2.7147247791290283	0.8418094515800476	1.872915267944336	1.0	0.23429950456253357	1.9583333749999998	0.23429950456253357	5e-05
1	25	25	3.0952792167663574	0.817743182182312	2.277535915374756	1.0	0.07306805693902874	0.31208337765353544	0.07306805693902874	5e-05
1	26	26	2.819828987121582	0.8670967817306519	1.9527323246002197	1.0	8.92857143774961e-09	8.92857143774961e-09	0.1045760130108615	5e-05
1	27	27	3.1293277740478516	0.8752365112304688	2.254091262817383	1.0	0.02678568303571427	0.21428573214285707	0.02678568303571427	5e-05
1	28	28	2.032233715057373	0.7786561250686646	1.253577470779419	0.0	0.6674558333636861	2.189826854978355	0.6674558333636861	5e-05
1	29	29	3.0002942085266113	0.8312274217605591	2.169066905975342	1.0	0.030633666384642266	2.7777777633630762e-08	0.030633666384642266	5e-05
1	30	30	2.5440139770507812	0.8675287961959839	1.676485300064087	0.0	0.5866666799999999	0.5866666799999999	0.3724964534209298	5e-05
1	31	31	1.9715802669525146	0.8037706017494202	1.1678097248077393	0.0	0.25452305720023716	0.022058832457983124	0.25452305720023716	5e-05
1	32	32	1.9593135118484497	0.8145841360092163	1.1447293758392334	0.0	0.4416445546419099	1.048679564020886	0.4416445546419099	5e-05
1	33	33	1.2426748275756836	0.6700355410575867	0.5726393461227417	1.0	0.024749766820658436	0.024749766820658436	0.054906678893178906	5e-05
1	34	34	2.155916452407837	0.747302770614624	1.408613681793213	1.0	0.07568896144372905	0.07568896144372905	0.03249524058659803	5e-05
1	35	35	1.2368825674057007	0.60959792137146	0.6272846460342407	1.0	0.03789593495475119	0.03789593495475119	0.15789473026315792	5e-05
1	36	36	1.8509862422943115	0.816058874130249	1.0349273681640625	1.0	0.15366528590559625	0.14040407373737374	0.15366528590559625	5e-05
1	37	37	2.0615234375	0.8291479349136353	1.2323756217956543	1.0	0.04015455322580652	0.588238579976633	0.04015455322580652	5e-05
1	38	38	2.171644687652588	0.7935885190963745	1.3780560493469238	1.0	0.29133738944614346	0.18518520370370384	0.29133738944614346	5e-05
1	39	39	2.632117748260498	0.9427963495254517	1.6893212795257568	1.0	0.042619924841515555	0.042619924841515555	0.07205125982905987	5e-05
1	40	40	2.548652410507202	0.8526968359947205	1.6959556341171265	1.0	0.03022412373737371	0.03022412373737371	0.4926470514705883	5e-05
1	41	41	2.9401113986968994	0.8341847062110901	2.105926752090454	0.0	0.851851888888889	0.851851888888889	0.4999999940476191	5e-05
1	42	42	2.73665714263916	0.9311498403549194	1.8055073022842407	0.0	0.5961538653846155	0.5961538653846155	0.38043477173913054	5e-05
1	43	43	1.6506423950195312	0.6738690137863159	0.9767733812332153	0.0	10.5000005	10.5000005	0.14640521209150328	5e-05
