epoch	batch	iter	loss	loss_cls	loss_box	OBOA	MAE	MAEP	MAEN	lr
1	1	1	5.011967658996582	1.4318244457244873	3.580143451690674	0.0	0.38668764851562215	0.20085867041489625	0.38668764851562215	5e-05
1	2	2	5.083446502685547	1.5171852111816406	3.5662612915039062	0.0	0.5423399479661728	0.2714080484770116	0.5423399479661728	5e-05
1	3	3	4.033880233764648	1.4222333431243896	2.611647129058838	0.0	3.7500000499999997	3.7500000499999997	0.027427844862155326	5e-05
1	4	4	5.246827125549316	1.5456910133361816	3.7011361122131348	1.0	0.18729813776984539	0.7333333555555553	0.18729813776984539	5e-05
1	5	5	4.206594467163086	1.4017105102539062	2.8048839569091797	0.0	1.9200000400000001	1.9200000400000001	0.16291921537071302	5e-05
1	6	6	4.679584980010986	1.3401226997375488	3.3394622802734375	0.0	0.6652668269102486	1.4215368124098127	0.6652668269102486	5e-05
1	7	7	5.381085395812988	1.4301340579986572	3.950951099395752	1.0	0.20512818290598286	0.07142862142857154	0.20512818290598286	5e-05
1	8	8	4.208146095275879	1.3921537399291992	2.8159923553466797	0.0	0.49999998863636363	5.666667	0.49999998863636363	5e-05
1	9	9	4.978799819946289	1.4522478580474854	3.5265517234802246	1.0	0.08055558333333335	0.08055558333333335	0.23568739532841465	5e-05
1	10	10	4.151065826416016	1.450570821762085	2.7004947662353516	1.0	0.13271818284347248	0.13271818284347248	0.25718823541404834	5e-05
1	11	11	4.5114521980285645	1.4024238586425781	3.1090283393859863	0.0	0.16971638638306144	0.12162163513513513	0.16971638638306144	5e-05
1	12	12	4.849729061126709	1.4465440511703491	3.4031851291656494	1.0	0.11111110000000002	0.001648206621199133	0.11111110000000002	5e-05
1	13	13	4.45113468170166	1.4851398468017578	2.9659948348999023	0.0	0.38861788201219516	2.0205128461538457	0.38861788201219516	5e-05
1	14	14	4.103067874908447	1.3814630508422852	2.721604824066162	0.0	0.8563096495227995	0.5741473978573884	0.8563096495227995	5e-05
1	15	15	4.443049430847168	1.4149038791656494	3.0281453132629395	0.0	0.48430792733738653	1.2820512873545908e-08	0.48430792733738653	5e-05
1	16	16	5.308574676513672	1.4448668956756592	3.863708019256592	0.0	0.7226515132575757	8.547008582363938e-09	0.7226515132575757	5e-05
1	17	17	3.846256732940674	1.3928942680358887	2.453362464904785	0.0	0.3386243345091123	1.3888889166666667	0.3386243345091123	5e-05
1	18	18	3.5625033378601074	1.3703564405441284	2.1921470165252686	0.0	1.7023810000000001	1.7023810000000001	0.28325122003284076	5e-05
1	19	19	4.247095108032227	1.403653860092163	2.8434412479400635	0.0	0.8571428730158731	0.8571428730158731	0.5485366253433458	5e-05
1	20	20	5.712696075439453	1.470656156539917	4.242039680480957	0.0	1.8958145189393938	1.8958145189393938	0.06117646078431364	5e-05
1	21	21	4.4928388595581055	1.3980083465576172	3.094830274581909	0.0	0.5464388713675473	0.11273205447352397	0.5464388713675473	5e-05
1	22	22	3.5319128036499023	1.3726990222930908	2.1592137813568115	1.0	0.37630172599259415	0.29487180769230764	0.37630172599259415	5e-05
1	23	23	4.367370128631592	1.3925944566726685	2.974775791168213	1.0	0.1130952835497836	0.1130952835497836	0.22435894102564102	5e-05
1	24	24	4.226991653442383	1.3283898830413818	2.898601531982422	0.0	0.7952464143446851	0.7952464143446851	0.15982141607142863	5e-05
1	25	25	5.223212718963623	1.3558349609375	3.867377758026123	0.0	1.6545589265665792	1.6545589265665792	0.27011493678160914	5e-05
1	26	26	4.191162586212158	1.4344096183776855	2.7567529678344727	0.0	4.6927910211640205	4.6927910211640205	0.03809522857142866	5e-05
1	27	27	4.6512980461120605	1.3999018669128418	3.2513961791992188	1.0	0.12975020515260796	0.6218254107142857	0.12975020515260796	5e-05
1	28	28	5.913569450378418	1.6042249202728271	4.309344291687012	0.0	0.5470653090025235	0.013333346666666598	0.5470653090025235	5e-05
1	29	29	5.645688056945801	1.4109866619110107	4.234701156616211	1.0	0.09520199242424243	1.0416666822916665	0.09520199242424243	5e-05
1	30	30	4.177579879760742	1.5051349401474	2.6724448204040527	0.0	0.5530232533139535	0.6562500312499999	0.5530232533139535	5e-05
1	31	31	4.799266815185547	1.384859323501587	3.414407253265381	1.0	0.19567310470085486	0.19567310470085486	0.32249023586744635	5e-05
1	32	32	4.823770523071289	1.4407556056976318	3.3830151557922363	1.0	0.20277777160493837	0.23064183146997927	0.20277777160493837	5e-05
1	33	33	4.76806640625	1.4339673519134521	3.334099054336548	0.0	0.4932163700136867	0.1281706040965207	0.4932163700136867	5e-05
1	34	34	4.319687843322754	1.3678948879241943	2.9517927169799805	1.0	0.14276484625323005	0.0108695760869566	0.14276484625323005	5e-05
