epoch	batch	iter	loss	loss_cls	loss_box	OBOA	MAE	MAEP	MAEN	lr
1	1	1	5.338188648223877	1.5669201612472534	3.771268367767334	0.0	0.5102135970983104	0.3702147623716153	0.5102135970983104	5e-05
1	2	2	7.192266941070557	1.3818135261535645	5.810453414916992	0.0	6.000000083333333	6.000000083333333	0.20695115319342494	5e-05
1	3	3	5.393741607666016	1.5292713642120361	3.8644700050354004	0.0	0.4810935292418685	0.8987301673508483	0.4810935292418685	5e-05
1	4	4	5.588569641113281	1.4997360706329346	4.088833808898926	1.0	0.19565216304347832	0.3343488964340326	0.19565216304347832	5e-05
1	5	5	4.7623610496521	1.4162994623184204	3.3460617065429688	0.0	0.58666666	3.2559524642857145	0.58666666	5e-05
1	6	6	5.885167121887207	1.3795814514160156	4.505585670471191	1.0	0.043478271739130436	0.043478271739130436	0.31944443055555566	5e-05
1	7	7	4.928064346313477	1.4777510166168213	3.450313091278076	1.0	0.29629627777777784	1.1875000208333333	0.29629627777777784	5e-05
1	8	8	4.067797660827637	1.2535309791564941	2.8142666816711426	0.0	3.1666668333333337	3.1666668333333337	0.23550601837334817	5e-05
1	9	9	6.298781394958496	1.4074981212615967	4.89128303527832	0.0	0.6590476171428572	1.3333333888888887	0.6590476171428572	5e-05
1	10	10	5.0864362716674805	1.4378684759140015	3.6485679149627686	1.0	0.27272730303030296	0.27272730303030296	0.3015872777777779	5e-05
1	11	11	5.581603527069092	1.4100236892700195	4.171579837799072	0.0	0.18421051754385967	2.4134615641025636	0.18421051754385967	5e-05
1	12	12	4.861823558807373	1.4277781248092651	3.4340455532073975	1.0	0.3232323131313131	0.43589746153846143	0.3232323131313131	5e-05
1	13	13	6.297580718994141	1.4191185235977173	4.878462314605713	0.0	0.7435897564102563	0.7435897564102563	0.4496142609565375	5e-05
1	14	14	4.7017822265625	1.3700389862060547	3.331743001937866	0.0	0.6895039640213388	0.1767806298109297	0.6895039640213388	5e-05
1	15	15	5.873987197875977	1.3144676685333252	4.5595197677612305	1.0	0.19364820814098258	0.11538465384615382	0.19364820814098258	5e-05
1	16	16	5.390514373779297	1.509864091873169	3.880650520324707	0.0	1.1629630000000002	1.1629630000000002	0.31717171161616164	5e-05
1	17	17	5.284905910491943	1.3825173377990723	3.902388572692871	1.0	0.09074390397919085	0.09074390397919085	0.5312197359680869	5e-05
1	18	18	4.329181671142578	1.4005725383758545	2.9286093711853027	1.0	0.03627265759849907	8.33333335670261e-09	0.03627265759849907	5e-05
1	19	19	4.419364929199219	1.467611312866211	2.951753616333008	1.0	0.2181372401960785	0.08148148888888898	0.2181372401960785	5e-05
1	20	20	5.210949897766113	1.4032716751098633	3.807677984237671	1.0	0.2863545742834314	1.104508620323209	0.2863545742834314	5e-05
1	21	21	4.5965423583984375	1.3922932147979736	3.204249382019043	0.0	0.7758773052423853	0.448529419117647	0.7758773052423853	5e-05
1	22	22	4.799553394317627	1.3568941354751587	3.442659378051758	0.0	0.3518518726851851	0.3518518726851851	0.333333303030303	5e-05
1	23	23	4.061156272888184	1.4506561756134033	2.6105000972747803	1.0	0.0416667083333333	0.0416667083333333	0.51041665625	5e-05
1	24	24	3.767585277557373	1.343826413154602	2.4237589836120605	1.0	0.18517006136054417	0.9731539492408559	0.18517006136054417	5e-05
1	25	25	3.862588882446289	1.3328615427017212	2.5297272205352783	1.0	0.3183035870535713	0.3183035870535713	0.12403093322635235	5e-05
1	26	26	4.5986528396606445	1.4134325981140137	3.1852200031280518	1.0	0.3019480595238093	0.3019480595238093	0.16491839119236187	5e-05
1	27	27	4.570974826812744	1.3825408220291138	3.18843412399292	1.0	0.11242692700086081	0.02083335416666654	0.11242692700086081	5e-05
1	28	28	4.250938415527344	1.3427913188934326	2.908146858215332	0.0	0.5706896534482759	1.2714452856183318	0.5706896534482759	5e-05
1	29	29	4.867464542388916	1.5030685663223267	3.364396095275879	0.0	0.9250000416666667	0.9250000416666667	0.30952380396825396	5e-05
