epoch	batch	iter	loss	loss_cls	loss_box	OBOA	MAE	MAEP	MAEN	lr
1	1	1	6.82672119140625	1.4593443870544434	5.367376804351807	0.0	0.0920787504120879	1.3096154012820511	0.0920787504120879	5e-05
1	2	2	5.753125190734863	1.373250961303711	4.379874229431152	0.0	2.2303571785714285	2.2303571785714285	0.16372548284313737	5e-05
1	3	3	5.0546183586120605	1.4066448211669922	3.6479735374450684	0.0	2.36547624047619	2.36547624047619	0.1286400424611974	5e-05
1	4	4	6.922361373901367	1.3591136932373047	5.5632476806640625	1.0	0.10565478571428555	0.10565478571428555	0.11111110370370376	5e-05
1	5	5	5.0426788330078125	1.4409809112548828	3.601698160171509	1.0	0.031249968749999968	1.3246753603896102	0.031249968749999968	5e-05
1	6	6	6.627997398376465	1.3711639642715454	5.256833553314209	1.0	0.17354069044399356	0.17354069044399356	0.5529673189281046	5e-05
1	7	7	6.233730792999268	1.4094815254211426	4.824249267578125	1.0	0.2378150966386554	1.1087912266483517	0.2378150966386554	5e-05
1	8	8	4.11848258972168	1.3629952669143677	2.7554874420166016	0.0	0.6666667037037035	0.6666667037037035	0.03525637179487173	5e-05
1	9	9	5.920146465301514	1.4328416585922241	4.4873046875	1.0	0.24068964183908056	3.4360119464285717	0.24068964183908056	5e-05
1	10	10	6.1120758056640625	1.3391658067703247	4.772910118103027	0.0	0.3071428452380953	1.2285714619047616	0.3071428452380953	5e-05
1	11	11	5.090210914611816	1.3033217191696167	3.7868893146514893	1.0	0.07499998333333346	1.2992424696969698	0.07499998333333346	5e-05
1	12	12	6.202765464782715	1.4389643669128418	4.763801097869873	0.0	0.3458073396345063	0.28571433333333324	0.3458073396345063	5e-05
1	13	13	4.824121475219727	1.411725401878357	3.412396192550659	1.0	0.3925121050724636	0.3925121050724636	0.1265302609819122	5e-05
1	14	14	5.111141681671143	1.4255897998809814	3.685551881790161	1.0	0.07142865476190474	0.07142865476190474	0.22830459282310062	5e-05
1	15	15	4.756573677062988	1.362285852432251	3.394287586212158	0.0	0.42804931072472857	0.42804931072472857	0.02013571719457008	5e-05
1	16	16	4.476663589477539	1.3553822040557861	3.121281147003174	1.0	0.32291665625000004	0.5314814981481479	0.32291665625000004	5e-05
1	17	17	6.355522632598877	1.4345959424972534	4.920926570892334	0.0	4.010416697916666	4.010416697916666	0.4634272353531774	5e-05
1	18	18	5.1224565505981445	1.5035419464111328	3.6189146041870117	0.0	0.3697738542260209	0.11862435195767196	0.3697738542260209	5e-05
1	19	19	5.590712547302246	1.352611780166626	4.238101005554199	1.0	0.09343076483900159	0.09343076483900159	0.18601555506318007	5e-05
1	20	20	5.18430757522583	1.3068366050720215	3.8774709701538086	1.0	0.0685823668582376	0.0020284148073022035	0.0685823668582376	5e-05
1	21	21	5.514512062072754	1.4762113094329834	4.038300514221191	1.0	0.11294115647058822	0.6011029724264705	0.11294115647058822	5e-05
1	22	22	4.20871639251709	1.348677396774292	2.8600387573242188	1.0	0.047677587431693924	3.9980159007936504	0.047677587431693924	5e-05
1	23	23	4.9826202392578125	1.3776822090148926	3.60493803024292	0.0	0.6285714619047619	0.6285714619047619	0.08636361363636369	5e-05
